seed=3
gen=2696	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2697	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2698	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2699	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2700	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2701	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2702	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2703	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2704	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2705	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2706	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2707	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2708	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2709	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2710	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2711	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2712	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2713	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2714	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2715	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2716	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2717	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2718	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2719	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2720	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2721	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2722	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2723	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2724	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2725	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2726	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2727	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2728	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2729	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2730	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2731	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2732	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2733	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2734	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2735	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2736	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2737	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2738	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2739	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2740	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2741	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2742	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2743	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2744	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2745	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2746	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2747	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2748	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2749	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2750	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2751	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2752	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2753	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2754	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2755	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2756	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2757	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2758	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2759	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2760	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2761	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2762	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2763	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2764	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2765	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2766	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2767	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2768	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2769	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2770	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2771	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2772	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2773	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2774	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2775	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2776	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2777	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2778	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2779	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2780	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2781	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2782	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2783	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2784	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2785	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2786	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2787	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2788	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2789	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2790	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2791	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2792	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2793	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2794	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2795	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2796	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2797	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2798	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2799	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2800	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2801	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2802	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2803	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2804	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2805	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2806	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2807	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2808	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2809	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2810	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2811	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2812	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2813	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2814	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2815	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2816	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2817	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2818	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2819	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2820	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2821	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2822	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2823	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2824	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2825	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2826	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2827	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2828	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2829	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
gen=2830	fitness=0.071083323456	position=[-0.014265, 0.004680, -0.004780, -0.000070, -0.000742, 0.004990, 0.004544, 0.002427, -0.007225, 0.002447]
